player_id;timestamp;level_number
473;2018-09-16 02:07:00;45
473;2018-09-16 03:33:24;46
473;2018-09-16 04:46:29;47
473;2018-09-16 06:03:33;48
473;2018-09-16 18:48:02;49
473;2018-09-17 01:15:27;30
473;2018-09-17 06:24:39;31
473;2018-09-17 14:49:11;32
473;2018-09-17 23:21:57;33
473;2018-09-18 00:40:04;34
473;2018-09-18 01:45:18;35
473;2018-09-18 03:17:17;36
473;2018-09-18 16:28:38;37
473;2018-09-18 17:32:04;38
473;2018-09-20 05:05:33;39
473;2018-09-20 17:10:00;40
473;2018-09-20 21:07:40;41
473;2018-09-21 00:44:44;42
473;2018-09-21 02:46:14;43
473;2018-09-21 15:57:02;44
473;2018-09-21 22:04:44;45
473;2018-09-22 05:07:53;46
473;2018-09-22 05:32:30;47
473;2018-09-22 12:51:58;48
473;2018-09-23 22:41:47;49
473;2018-09-24 00:30:10;50
473;2018-09-24 02:25:30;51
473;2018-09-25 01:50:19;52
473;2018-09-25 22:16:15;53
473;2018-09-26 17:09:46;54
473;2018-09-29 02:07:37;55
473;2018-09-30 10:33:14;56
473;2018-10-04 00:35:14;57
473;2018-10-08 01:12:12;58
473;2018-10-13 22:20:15;59
474;2018-09-27 13:51:32;1
474;2018-09-27 14:49:17;2
474;2018-09-27 17:35:08;3
474;2018-09-28 02:01:23;4
476;2018-10-08 02:33:58;1
476;2018-10-09 07:50:43;2
476;2018-10-09 20:21:31;3
476;2018-10-10 01:46:50;4
476;2018-10-10 02:37:07;5
476;2018-10-10 07:04:37;6
476;2018-10-10 10:43:41;7
476;2018-10-11 02:54:18;8
476;2018-10-11 05:58:10;9
476;2018-10-13 10:08:09;7
476;2018-10-14 15:34:51;8
476;2018-10-16 05:45:12;9
476;2018-10-16 07:28:06;10
476;2018-10-17 22:09:20;11
476;2018-10-18 08:10:45;12
476;2018-10-18 09:22:54;13
476;2018-10-19 05:13:12;14
476;2018-10-19 10:34:23;15
476;2018-10-20 08:21:49;16
476;2018-10-21 14:54:25;17
476;2018-10-21 16:21:01;18
477;2018-09-20 19:42:29;1
477;2018-09-21 00:05:05;2
477;2018-09-21 13:25:46;3
477;2018-09-21 18:16:28;4
477;2018-09-22 20:22:40;5
477;2018-09-23 13:14:52;6
477;2018-09-23 19:12:36;7
477;2018-09-24 04:52:55;8
477;2018-09-24 13:23:59;9
477;2018-09-25 00:28:43;7
477;2018-09-25 11:55:52;8
477;2018-09-25 15:12:58;9
477;2018-09-26 18:07:50;10
477;2018-09-27 06:05:37;11
477;2018-09-27 14:34:25;12
477;2018-09-28 13:16:31;13
477;2018-09-28 18:26:45;14
480;2018-10-27 06:26:36;1
480;2018-10-27 08:43:15;2
480;2018-10-28 08:18:09;3
480;2018-10-31 06:20:31;4
480;2018-11-02 00:58:58;5
481;2018-07-13 15:37:14;1
481;2018-07-13 20:33:37;2
481;2018-07-13 21:09:35;3
481;2018-07-15 05:02:14;4
481;2018-07-18 00:38:24;5
481;2018-07-19 19:50:23;6
481;2018-07-20 01:40:02;7
481;2018-07-20 18:34:28;8
481;2018-07-20 22:20:58;9
481;2018-07-22 02:52:13;7
481;2018-07-22 06:06:16;8
481;2018-07-25 01:37:03;9
481;2018-07-26 01:47:18;10
481;2018-07-26 13:51:52;11
481;2018-07-28 10:59:36;12
481;2018-07-29 12:08:51;13
481;2018-07-29 17:03:36;14
481;2018-08-01 04:25:18;15
481;2018-08-01 14:47:36;16
481;2018-08-02 01:07:18;17
481;2018-08-03 02:49:13;18
481;2018-08-03 12:52:45;19
481;2018-08-03 13:41:43;20
481;2018-08-05 03:24:13;21
481;2018-08-05 10:44:35;22
481;2018-08-06 21:23:18;23
481;2018-08-06 23:18:41;24
481;2018-08-07 05:14:30;25
481;2018-08-11 14:14:36;26
481;2018-08-13 03:22:00;27
481;2018-08-15 16:09:58;28
481;2018-08-17 07:42:03;29
481;2018-08-19 21:03:47;30
484;2018-08-06 02:30:20;1
484;2018-08-06 14:21:35;2
484;2018-08-06 20:27:23;3
484;2018-08-07 01:30:57;4
484;2018-08-07 01:49:15;5
484;2018-08-18 17:03:33;6
484;2018-08-19 02:56:28;7
486;2018-10-01 20:20:43;1
486;2018-10-02 11:58:22;2
486;2018-10-03 13:15:32;3
486;2018-10-04 02:36:14;4
486;2018-10-04 17:21:54;5
486;2018-10-04 23:31:54;6
486;2018-10-06 10:34:17;7
486;2018-10-06 19:44:24;8
486;2018-10-07 12:38:22;9
486;2018-10-09 00:48:36;7
486;2018-10-09 14:10:44;8
486;2018-10-09 16:33:53;9
486;2018-10-12 13:13:40;10
486;2018-10-16 11:36:10;11
487;2018-11-02 19:00:39;1
488;2018-08-13 20:49:56;1
488;2018-08-14 09:28:50;2
488;2018-08-14 09:32:50;3
488;2018-08-14 14:29:33;4
488;2018-08-14 17:40:54;5
488;2018-08-14 23:11:14;6
488;2018-08-15 13:02:47;7
488;2018-08-15 17:21:24;8
488;2018-08-15 18:42:50;9
488;2018-08-15 22:17:40;10
488;2018-08-16 01:34:25;11
488;2018-08-16 14:46:14;12
488;2018-08-16 17:39:14;13
488;2018-08-17 03:23:34;14
488;2018-08-17 05:43:29;15
488;2018-08-17 06:11:36;10
488;2018-08-18 05:01:17;11
488;2018-08-18 05:15:16;12
488;2018-08-18 05:26:36;13
488;2018-08-18 06:47:41;14
488;2018-08-18 11:29:51;15
488;2018-08-18 14:09:39;16
488;2018-08-18 20:15:10;17
488;2018-08-19 01:40:17;18
488;2018-08-19 20:54:30;19
488;2018-08-19 23:10:36;20
488;2018-08-20 14:12:13;21
488;2018-08-20 17:24:58;17
488;2018-08-20 22:32:32;18
488;2018-08-22 06:04:57;19
488;2018-08-22 18:44:11;20
488;2018-08-22 19:38:18;21
488;2018-08-22 21:20:48;22
488;2018-08-23 06:05:41;23
488;2018-08-24 01:19:54;24
488;2018-08-24 17:03:10;25
488;2018-08-25 12:39:16;26
488;2018-08-25 13:04:45;27
488;2018-08-26 03:59:21;28
488;2018-08-26 15:49:50;29
488;2018-08-27 13:46:11;30
488;2018-08-29 04:45:54;23
488;2018-08-29 16:19:15;24
489;2018-09-05 21:58:22;1
489;2018-09-06 01:58:42;2
489;2018-09-06 02:18:38;3
489;2018-09-06 05:24:48;4
489;2018-09-06 13:57:06;5
489;2018-09-06 15:45:23;6
489;2018-09-06 18:06:01;7
489;2018-09-06 19:36:06;8
489;2018-09-06 21:36:17;9
489;2018-09-06 22:38:09;10
489;2018-09-07 01:15:42;11
489;2018-09-07 02:11:56;12
489;2018-09-07 10:04:45;13
489;2018-09-09 01:31:58;14
489;2018-09-09 02:35:41;15
489;2018-09-09 08:29:19;10
489;2018-09-09 15:49:06;11
489;2018-09-09 17:27:43;12
489;2018-09-09 17:57:57;13
489;2018-09-11 00:23:34;14
489;2018-09-11 15:09:10;15
489;2018-09-11 16:24:13;16
489;2018-09-11 19:32:28;17
489;2018-09-11 21:32:49;18
489;2018-09-12 16:51:58;19
489;2018-09-12 20:23:25;20
489;2018-09-12 20:38:30;21
489;2018-09-14 01:55:23;22
489;2018-09-14 14:07:06;23
489;2018-09-15 15:37:21;24
489;2018-09-16 03:39:11;25
489;2018-09-17 15:31:58;26
489;2018-09-17 20:37:51;27
489;2018-09-19 16:08:35;28
489;2018-09-22 13:00:28;29
489;2018-09-23 02:34:09;30
489;2018-09-24 07:31:16;23
489;2018-09-25 01:57:12;24
490;2018-09-03 13:57:38;1
490;2018-09-04 00:07:41;2
490;2018-09-04 14:40:52;3
490;2018-09-04 16:36:59;4
490;2018-09-06 02:43:20;5
490;2018-09-06 20:58:03;6
490;2018-09-09 20:22:59;7
490;2018-09-10 01:45:39;8
491;2018-07-08 07:15:53;11
492;2018-07-19 06:55:50;1
492;2018-07-22 19:52:16;2
493;2018-10-09 10:46:50;1
493;2018-10-09 11:20:56;2
493;2018-10-09 14:16:03;3
493;2018-10-09 15:20:59;4
493;2018-10-09 15:33:12;5
493;2018-10-09 21:43:51;6
493;2018-10-09 23:16:09;7
493;2018-10-09 23:18:58;8
493;2018-10-10 03:35:09;9
493;2018-10-10 08:09:53;7
493;2018-10-10 10:09:13;8
493;2018-10-10 15:48:17;9
493;2018-10-10 21:57:52;10
493;2018-10-11 11:34:21;11
493;2018-10-11 15:20:35;12
493;2018-10-11 15:45:55;13
493;2018-10-11 17:42:28;14
493;2018-10-11 22:48:43;15
493;2018-10-12 04:17:21;10
493;2018-10-12 06:17:55;11
493;2018-10-12 08:58:24;12
493;2018-10-12 13:01:06;13
493;2018-10-12 16:17:05;14
493;2018-10-12 23:54:32;15
493;2018-10-13 04:07:57;16
493;2018-10-13 10:20:29;17
493;2018-10-13 10:24:23;18
493;2018-10-14 01:51:11;19
493;2018-10-14 02:00:18;20
493;2018-10-14 02:30:11;21
493;2018-10-14 07:04:42;17
493;2018-10-15 00:47:39;18
493;2018-10-15 12:32:47;19
493;2018-10-15 16:41:35;20
493;2018-10-15 17:29:11;21
493;2018-10-15 17:36:25;22
493;2018-10-15 21:46:06;23
493;2018-10-16 08:01:33;24
493;2018-10-16 16:26:53;25
493;2018-10-16 19:57:38;26
493;2018-10-16 20:22:52;27
493;2018-10-16 21:53:01;28
493;2018-10-17 00:46:35;29
493;2018-10-17 13:16:21;30
493;2018-10-17 20:43:14;23
493;2018-10-17 21:10:23;24
493;2018-10-17 22:09:37;25
493;2018-10-18 03:03:49;26
493;2018-10-18 19:54:50;27
493;2018-10-19 04:35:21;28
493;2018-10-19 04:59:24;29
493;2018-10-19 16:29:24;30
493;2018-10-19 20:24:53;31
493;2018-10-19 22:30:44;32
493;2018-10-20 09:02:35;33
493;2018-10-21 02:35:38;34
493;2018-10-21 03:18:41;35
493;2018-10-21 08:44:09;36
493;2018-10-24 15:45:32;37
493;2018-10-24 16:52:10;38
493;2018-10-24 19:04:17;39
493;2018-10-25 02:09:06;40
493;2018-10-25 11:42:08;41
493;2018-10-25 23:14:37;42
493;2018-10-26 01:12:46;43
493;2018-10-26 08:32:57;44
493;2018-10-26 15:33:03;45
493;2018-10-28 05:45:20;46
493;2018-10-28 06:12:03;47
493;2018-10-28 16:22:19;48
493;2018-10-29 00:42:49;49
493;2018-10-29 04:23:36;30
493;2018-10-29 04:42:19;31
493;2018-10-30 05:37:10;32
493;2018-10-30 16:37:18;33
493;2018-10-30 19:55:04;34
493;2018-10-31 03:48:32;35
493;2018-11-01 10:00:29;36
493;2018-11-02 05:03:36;37
493;2018-11-02 05:52:23;38
493;2018-11-02 09:04:24;39
493;2018-11-02 15:07:31;40
493;2018-11-03 13:14:43;41
495;2018-07-07 09:10:14;3
495;2018-07-07 11:09:13;4
495;2018-07-07 12:47:34;5
495;2018-07-07 23:17:08;6
495;2018-07-08 01:02:22;7
495;2018-07-08 02:36:07;8
495;2018-07-08 10:01:02;9
495;2018-07-08 22:33:38;7
495;2018-07-09 06:58:17;8
495;2018-07-09 13:28:24;9
495;2018-07-09 14:50:04;10
495;2018-07-09 16:05:33;11
495;2018-07-09 16:10:49;12
495;2018-07-10 10:24:36;13
495;2018-07-11 13:28:04;14
495;2018-07-12 15:48:00;15
495;2018-07-12 17:23:53;16
495;2018-07-13 07:14:24;17
495;2018-07-13 10:56:44;18
495;2018-07-13 11:28:22;19
495;2018-07-13 14:14:28;20
495;2018-07-13 15:10:33;21
495;2018-07-13 18:12:43;17
495;2018-07-13 20:42:26;18
495;2018-07-14 01:51:15;19
495;2018-07-14 09:52:57;20
495;2018-07-14 13:42:09;21
495;2018-07-14 17:56:54;22
495;2018-07-14 20:23:32;23
495;2018-07-14 20:32:21;24
495;2018-07-15 04:00:19;25
495;2018-07-15 13:24:30;26
495;2018-07-15 13:32:03;27
495;2018-07-15 14:11:27;28
495;2018-07-15 14:34:18;29
495;2018-07-15 17:58:55;30
495;2018-07-15 19:45:48;23
495;2018-07-15 21:03:31;24
495;2018-07-16 01:30:52;25
495;2018-07-16 04:15:31;26
495;2018-07-16 11:01:20;27
495;2018-07-16 17:36:15;28
495;2018-07-16 20:51:26;29
495;2018-07-17 05:40:00;30
495;2018-07-17 07:39:33;31
495;2018-07-17 10:18:35;32
495;2018-07-18 04:23:33;33
495;2018-07-18 05:07:21;34
495;2018-07-18 08:19:09;35
495;2018-07-18 11:09:18;36
495;2018-07-18 17:21:28;37
495;2018-07-19 01:32:57;38
495;2018-07-19 05:27:03;39
495;2018-07-19 18:16:07;40
495;2018-07-19 20:50:43;41
495;2018-07-20 00:41:16;42
495;2018-07-20 01:00:12;43
495;2018-07-20 05:20:14;44
495;2018-07-20 12:08:52;45
495;2018-07-20 17:09:38;46
495;2018-07-20 21:33:05;47
495;2018-07-21 05:56:44;48
495;2018-07-21 06:24:48;49
495;2018-07-21 08:39:44;50
495;2018-07-21 09:53:23;51
495;2018-07-21 10:16:10;52
495;2018-07-21 17:55:14;53
495;2018-07-22 02:49:06;54
495;2018-07-22 04:33:13;55
495;2018-07-22 05:58:35;56
495;2018-07-22 11:49:35;57
495;2018-07-22 17:44:25;58
495;2018-07-23 01:24:55;59
495;2018-07-23 02:34:14;60
495;2018-07-23 03:39:26;61
495;2018-07-23 17:09:49;62
495;2018-07-23 19:32:54;63
495;2018-07-24 01:06:59;64
495;2018-07-24 13:39:16;65
495;2018-07-24 17:26:07;66
495;2018-07-25 15:48:11;67
495;2018-07-26 00:23:35;68
495;2018-07-26 02:22:48;69
495;2018-07-26 02:46:22;70
495;2018-07-26 06:58:01;71
495;2018-07-26 22:30:51;72
495;2018-07-26 23:25:11;73
495;2018-07-27 01:47:51;74
495;2018-07-27 06:18:23;75
495;2018-07-27 08:52:45;76
495;2018-07-28 03:05:04;77
495;2018-07-28 18:57:17;78
495;2018-07-28 22:59:35;79
495;2018-07-29 02:06:20;80
495;2018-07-29 07:29:15;60
495;2018-07-29 23:32:01;61
495;2018-07-30 00:03:46;62
495;2018-07-30 00:56:53;63
495;2018-07-30 00:59:18;64
495;2018-07-30 05:33:50;65
495;2018-07-30 10:15:18;66
495;2018-07-30 10:39:33;67
495;2018-07-30 13:56:20;68
495;2018-07-30 18:19:15;69
495;2018-07-30 20:17:07;70
495;2018-07-30 20:19:19;71
495;2018-07-31 07:02:09;72
495;2018-07-31 17:13:38;73
495;2018-07-31 20:51:55;74
495;2018-08-01 13:19:44;75
495;2018-08-01 16:10:19;76
495;2018-08-01 18:16:01;77
495;2018-08-01 19:34:05;78
495;2018-08-01 21:24:05;79
495;2018-08-02 06:45:34;80
495;2018-08-02 10:23:42;81
495;2018-08-03 02:36:43;82
495;2018-08-03 05:39:42;83
495;2018-08-04 02:41:08;84
495;2018-08-04 03:36:15;85
495;2018-08-04 12:43:59;86
495;2018-08-04 19:10:13;87
495;2018-08-04 22:09:36;88
495;2018-08-04 23:30:17;89
495;2018-08-05 07:32:11;90
495;2018-08-05 22:45:56;91
495;2018-08-06 00:10:36;92
495;2018-08-06 04:49:07;93
495;2018-08-06 05:48:59;94
495;2018-08-06 07:37:22;95
495;2018-08-06 12:57:49;96
495;2018-08-06 22:54:08;97
495;2018-08-08 04:33:52;98
495;2018-08-08 09:17:39;99
495;2018-08-08 12:10:40;100
495;2018-08-08 23:21:15;101
495;2018-08-09 04:20:12;102
495;2018-08-09 11:26:02;103
495;2018-08-09 11:28:47;104
495;2018-08-09 15:59:06;105
495;2018-08-10 03:36:21;106
495;2018-08-10 04:37:45;107
495;2018-08-10 04:38:51;108
495;2018-08-10 07:44:40;109
497;2018-07-27 16:57:14;1
497;2018-07-27 23:56:03;2
497;2018-07-28 11:47:51;3
497;2018-07-28 23:38:39;4
497;2018-07-29 00:42:10;5
497;2018-07-29 15:07:45;6
497;2018-07-29 17:42:11;7
497;2018-07-30 04:47:01;8
497;2018-07-30 22:14:51;9
497;2018-08-01 20:26:49;7
497;2018-08-02 13:22:33;8
497;2018-08-03 20:19:47;9
497;2018-08-04 20:48:16;10
499;2018-07-12 00:34:01;1
499;2018-07-14 01:25:48;2
499;2018-07-16 07:29:05;3
499;2018-07-16 15:03:48;4
499;2018-07-16 18:45:16;5
499;2018-07-17 00:50:03;6
499;2018-07-19 01:49:45;7
499;2018-07-20 08:31:25;8
499;2018-07-20 12:43:20;9
499;2018-07-22 01:02:10;7
499;2018-07-24 15:29:57;8
499;2018-07-28 16:08:35;9
499;2018-07-29 03:56:48;10
499;2018-07-29 04:34:08;11
499;2018-07-30 00:34:16;12
499;2018-08-03 00:50:01;13
499;2018-08-04 22:56:34;14
500;2018-11-03 00:26:02;1
500;2018-11-03 04:03:13;2
500;2018-11-03 04:55:39;3
503;2018-10-04 03:48:52;1
503;2018-10-15 04:50:03;2
504;2018-09-22 12:17:40;1
504;2018-09-24 17:28:54;2
504;2018-09-25 04:37:14;3
504;2018-09-26 08:17:48;4
504;2018-09-27 04:49:16;5
504;2018-09-28 03:13:53;6
504;2018-09-29 01:04:26;7
504;2018-09-29 11:16:50;8
504;2018-09-30 06:12:58;9
504;2018-09-30 14:38:30;7
504;2018-10-01 10:56:46;8
504;2018-10-01 12:12:35;9
505;2018-10-28 23:15:10;1
505;2018-10-29 00:00:45;2
505;2018-10-29 01:02:21;3
505;2018-10-29 19:53:16;4
505;2018-10-29 20:22:36;5
505;2018-10-30 04:27:48;6
505;2018-10-30 14:21:47;7
505;2018-10-30 14:26:54;8
505;2018-10-30 21:29:02;9
505;2018-11-01 01:17:53;7
505;2018-11-01 08:56:04;8
505;2018-11-01 21:33:59;9
505;2018-11-02 10:04:16;10
505;2018-11-03 02:34:07;11
505;2018-11-03 03:43:26;12
507;2018-10-30 02:06:45;1
507;2018-10-30 09:29:46;2
507;2018-10-30 12:22:21;3
507;2018-10-30 21:10:56;4
507;2018-10-31 18:40:50;5
507;2018-11-01 09:31:53;6
507;2018-11-01 20:31:46;7
507;2018-11-01 22:20:07;8
507;2018-11-02 00:18:27;9
507;2018-11-02 02:00:24;7
507;2018-11-02 05:48:36;8
507;2018-11-03 16:08:13;9
509;2018-10-25 23:03:23;1
509;2018-10-28 06:00:20;2
509;2018-10-30 13:36:33;3
509;2018-10-31 02:30:42;4
510;2018-07-19 12:22:20;1
511;2018-07-30 14:26:26;1
511;2018-07-31 06:36:26;2
511;2018-08-03 20:35:03;3
511;2018-08-13 09:35:19;4
511;2018-08-20 04:42:55;5
511;2018-08-25 19:16:56;6
511;2018-09-02 10:36:06;7
511;2018-09-02 14:21:14;8
511;2018-09-04 21:40:55;9
511;2018-09-16 06:15:11;10
511;2018-10-03 19:39:59;11
512;2018-07-12 00:36:28;1
512;2018-07-13 05:52:58;2
512;2018-07-13 08:51:28;3
512;2018-07-13 10:54:12;4
512;2018-07-14 07:05:28;5
512;2018-07-15 03:02:58;6
512;2018-07-17 04:31:09;7
514;2018-10-11 00:08:42;1
514;2018-10-11 14:28:08;2
514;2018-10-11 15:47:51;3
514;2018-10-11 23:42:48;4
514;2018-10-12 03:02:49;5
514;2018-10-14 10:53:35;6
514;2018-10-17 22:57:28;7
514;2018-10-17 23:36:30;8
514;2018-10-18 03:47:34;9
514;2018-10-19 13:38:13;7
514;2018-10-19 14:27:35;8
514;2018-10-20 07:36:51;9
514;2018-10-21 01:13:34;10
514;2018-10-21 12:50:20;11
514;2018-10-21 20:03:13;12
514;2018-10-21 22:36:56;13
514;2018-10-22 15:24:17;14
514;2018-10-22 22:32:49;15
514;2018-10-24 21:11:20;16
514;2018-10-26 05:29:16;17
514;2018-10-30 04:19:12;18
514;2018-10-30 10:50:37;19
514;2018-10-30 21:19:52;20
514;2018-10-31 23:00:46;21
514;2018-11-01 17:19:43;17
514;2018-11-03 21:49:18;18
516;2018-09-17 16:10:58;1
516;2018-09-17 18:25:54;2
516;2018-09-18 01:49:29;3
516;2018-09-18 13:40:01;4
516;2018-09-18 20:02:11;5
516;2018-09-18 20:04:21;6
516;2018-09-19 05:01:35;7
516;2018-09-19 13:14:18;8
516;2018-09-19 19:22:37;9
516;2018-09-20 05:54:27;7
516;2018-09-20 08:11:49;8
516;2018-09-20 10:57:43;9
516;2018-09-20 11:42:36;10
516;2018-09-20 16:36:04;11
516;2018-09-21 02:58:39;12
516;2018-09-21 04:52:49;13
516;2018-09-21 05:58:34;14
516;2018-09-21 11:47:37;15
516;2018-09-21 15:33:19;10
516;2018-09-21 20:59:22;11
516;2018-09-22 01:01:21;12
516;2018-09-22 04:17:32;13
516;2018-09-22 13:01:59;14
516;2018-09-22 19:37:07;15
516;2018-09-22 20:56:34;16
516;2018-09-23 06:58:23;17
516;2018-09-23 12:43:10;18
516;2018-09-23 17:27:35;19
516;2018-09-23 21:51:31;20
516;2018-09-23 22:27:52;21
516;2018-09-23 22:44:47;22
516;2018-09-25 06:14:32;23
516;2018-09-25 07:20:55;24
516;2018-09-25 09:53:40;25
516;2018-09-25 18:05:27;26
516;2018-09-26 01:44:42;27
516;2018-09-26 05:22:31;28
516;2018-09-26 22:39:30;29
516;2018-09-27 13:50:54;30
516;2018-09-28 06:32:37;31
516;2018-09-28 06:51:40;32
516;2018-09-28 18:03:54;33
516;2018-09-28 21:05:20;34
516;2018-09-29 01:39:16;35
516;2018-09-29 05:59:53;36
516;2018-09-29 08:22:26;37
516;2018-09-29 10:40:05;38
516;2018-09-29 16:35:53;39
516;2018-09-30 03:31:53;40
516;2018-09-30 14:20:48;41
516;2018-09-30 18:22:25;42
516;2018-09-30 21:22:49;43
516;2018-10-01 02:34:14;44
516;2018-10-01 22:46:26;45
516;2018-10-02 01:16:26;46
516;2018-10-02 06:29:21;47
516;2018-10-02 08:50:38;48
516;2018-10-02 12:46:11;49
516;2018-10-02 23:18:43;30
516;2018-10-03 04:26:23;31
516;2018-10-03 16:10:41;32
516;2018-10-03 17:34:59;33
516;2018-10-03 19:32:04;34
516;2018-10-03 23:31:17;35
516;2018-10-04 19:53:44;36
516;2018-10-05 06:59:24;37
516;2018-10-05 10:01:44;38
516;2018-10-06 19:48:17;39
516;2018-10-06 20:20:12;40
516;2018-10-06 20:46:05;41
516;2018-10-06 21:26:31;42
516;2018-10-07 15:49:50;43
516;2018-10-07 17:52:49;44
516;2018-10-07 23:23:20;45
516;2018-10-08 03:17:04;46
516;2018-10-08 15:37:12;47
516;2018-10-09 09:24:39;48
516;2018-10-09 16:53:03;49
516;2018-10-10 02:00:43;50
516;2018-10-10 04:33:33;51
516;2018-10-10 07:04:21;52
516;2018-10-10 19:05:52;53
516;2018-10-11 02:02:12;54
516;2018-10-12 06:24:03;55
516;2018-10-12 16:06:00;56
516;2018-10-12 23:32:13;57
516;2018-10-13 00:22:20;58
516;2018-10-15 01:38:04;59
516;2018-10-15 03:21:30;60
516;2018-10-16 01:14:22;61
516;2018-10-16 11:02:26;62
516;2018-10-17 08:44:49;63
516;2018-10-18 02:24:42;64
516;2018-10-18 04:49:37;65
516;2018-10-18 05:40:43;66
516;2018-10-18 06:30:17;67
516;2018-10-19 03:37:39;68
516;2018-10-19 17:22:39;69
516;2018-10-20 03:04:06;70
516;2018-10-20 20:41:13;71
516;2018-10-23 02:29:09;72
516;2018-10-25 00:56:39;73
516;2018-10-27 14:55:14;74
516;2018-10-28 04:44:27;75
516;2018-10-30 08:38:06;76
517;2018-11-03 07:54:29;1
518;2018-07-09 19:24:33;5
519;2018-09-28 20:46:15;1
519;2018-10-22 06:57:32;2
520;2018-08-11 18:47:13;1
521;2018-10-27 04:57:41;1
521;2018-10-27 09:18:31;2
521;2018-10-27 13:58:03;3
521;2018-10-27 14:14:31;4
521;2018-10-27 15:02:25;5
521;2018-10-27 15:51:19;6
521;2018-10-28 02:50:02;7
521;2018-10-28 03:58:24;8
521;2018-10-28 09:13:56;9
521;2018-10-28 10:37:25;7
521;2018-10-28 16:57:16;8
521;2018-10-28 23:11:52;9
521;2018-10-28 23:35:52;10
521;2018-10-29 01:11:33;11
521;2018-10-29 03:57:12;12
521;2018-10-30 00:42:38;13
521;2018-10-30 01:15:08;14
521;2018-10-30 02:08:17;15
521;2018-10-30 02:19:31;16
521;2018-10-30 09:35:04;17
521;2018-10-30 11:45:21;18
521;2018-10-30 12:40:53;19
521;2018-10-31 05:32:42;20
521;2018-10-31 12:04:37;21
521;2018-10-31 18:59:35;17
521;2018-10-31 19:06:51;18
521;2018-10-31 22:47:20;19
521;2018-11-01 02:49:11;20
521;2018-11-01 23:06:53;21
521;2018-11-01 23:12:28;22
521;2018-11-02 11:26:08;23
521;2018-11-02 14:41:36;24
521;2018-11-02 16:55:40;25
521;2018-11-02 18:20:00;26
521;2018-11-02 20:00:04;27
521;2018-11-02 23:55:15;28
521;2018-11-03 02:01:57;29
521;2018-11-03 03:19:29;30
521;2018-11-03 05:58:31;23
521;2018-11-03 06:08:38;24
521;2018-11-03 09:22:43;25
523;2018-10-12 05:21:54;1
523;2018-10-16 08:53:24;2
523;2018-10-17 16:55:06;3
523;2018-10-18 06:01:55;4
523;2018-10-19 16:40:34;5
523;2018-10-20 07:55:06;6
523;2018-10-22 09:41:54;7
523;2018-10-30 01:16:46;8
523;2018-11-01 04:26:55;9
525;2018-08-08 17:47:54;1
527;2018-07-07 02:13:17;14
527;2018-07-07 17:44:01;15
527;2018-07-08 11:08:38;10
527;2018-07-11 07:18:07;11
527;2018-07-12 09:05:38;12
527;2018-07-12 21:21:38;13
529;2018-07-07 07:56:41;6
529;2018-07-07 18:39:04;7
529;2018-07-08 03:25:50;8
530;2018-07-22 19:33:38;1
532;2018-09-27 08:13:47;1
532;2018-09-28 14:29:44;2
532;2018-09-28 14:29:48;3
532;2018-09-28 16:38:31;4
532;2018-09-30 03:16:52;5
532;2018-09-30 09:57:55;6
532;2018-10-01 06:25:13;7
532;2018-10-01 08:05:18;8
532;2018-10-01 09:11:48;9
532;2018-10-01 10:17:53;10
532;2018-10-03 00:05:54;11
532;2018-10-04 14:04:46;12
532;2018-10-04 23:48:21;13
532;2018-10-05 09:07:03;14
532;2018-10-06 07:27:27;15
532;2018-10-06 09:27:20;16
532;2018-10-06 14:07:45;17
532;2018-10-07 04:52:54;18
532;2018-10-08 02:46:00;19
532;2018-10-09 03:26:36;20
532;2018-10-09 07:24:05;21
532;2018-10-11 18:59:47;17
532;2018-10-12 02:46:00;18
532;2018-10-12 11:48:50;19
532;2018-10-13 00:46:13;20
532;2018-10-13 14:12:38;21
532;2018-10-14 21:50:08;22
532;2018-10-15 23:46:24;23
532;2018-10-16 21:28:58;24
532;2018-10-16 21:57:35;25
532;2018-10-18 22:25:38;26
532;2018-10-19 16:59:55;27
532;2018-10-20 06:06:57;28
532;2018-10-21 04:43:53;29
532;2018-10-21 08:47:50;30
532;2018-10-21 13:54:01;23
532;2018-10-24 08:56:27;24
532;2018-10-26 16:21:31;25
535;2018-10-08 01:38:27;1
535;2018-10-08 10:23:47;2
535;2018-10-08 16:37:22;3
535;2018-10-09 02:19:47;4
535;2018-10-09 03:24:44;5
535;2018-10-09 12:53:51;6
535;2018-10-10 03:45:40;7
535;2018-10-10 09:22:13;8
535;2018-10-10 21:47:21;9
535;2018-10-14 09:15:22;7
536;2018-10-07 13:49:54;1
536;2018-10-07 23:09:41;2
536;2018-10-09 05:58:29;3
536;2018-10-09 19:11:12;4
536;2018-10-10 06:10:18;5
536;2018-10-11 01:53:41;6
536;2018-10-15 05:15:04;7
538;2018-07-07 08:38:04;14
538;2018-07-07 09:10:23;15
538;2018-07-08 09:09:18;10
538;2018-07-08 15:59:26;11
538;2018-07-10 07:14:36;12
538;2018-07-11 17:16:55;13
538;2018-07-13 22:31:00;14
538;2018-07-15 04:54:48;15
538;2018-07-16 15:48:26;16
538;2018-07-17 08:05:41;17
538;2018-07-18 13:43:52;18
538;2018-07-18 16:40:07;19
538;2018-07-18 17:54:48;20
538;2018-07-24 14:12:04;21
538;2018-07-27 17:00:52;22
538;2018-07-29 08:00:34;23
538;2018-07-29 08:12:55;24
